post_id,upload_date,content_id,likes,comments,shares,saves,reach,impressions,followers_gained,engagement_rate,traffic_source
IG0016258,2025-06-10 09:25:22.954916,16216,43028,1829,3596,6747,1115308,1275694,746,4.33,External
IG0016259,2025-08-06 09:25:22.954916,16217,122244,6966,4791,3370,1200394,1663589,115,8.26,Home Feed
IG0016260,2025-01-22 09:25:22.954916,16218,148742,168,3461,7253,1446019,1787194,110,8.93,Profile
IG0016261,2024-12-23 09:25:22.954916,16219,65837,511,4705,12761,786697,1206868,328,6.94,Hashtags
IG0016262,2024-11-19 09:25:22.954916,16220,125853,5339,4784,3056,877203,1237041,866,11.24,External
IG0016263,2024-12-01 09:25:22.954916,16221,87771,1050,404,1747,343470,738726,425,12.31,Reels Feed
IG0016264,2025-06-18 09:25:22.954916,16222,180075,1304,4234,14332,1490935,1658512,876,12.06,External
IG0016265,2025-03-30 09:25:22.954916,16223,196371,7142,2512,2416,865005,1357804,91,15.35,Home Feed
IG0016266,2025-02-05 09:25:22.954916,16224,65421,8944,1765,1280,604576,967427,965,8.0,Reels Feed
IG0016267,2025-06-05 09:25:22.954916,16225,22255,9434,2189,12890,877394,1192780,809,3.92,Profile
IG0016268,2024-12-07 09:25:22.954916,16226,129857,5831,3799,3419,122850,144646,928,98.8,External
IG0016269,2025-10-30 09:25:22.954916,16227,25382,3809,1600,8546,1361972,1647291,342,2.39,Reels Feed
IG0016270,2025-04-21 09:25:22.954916,16228,199603,8191,2321,2113,1807440,2303592,833,9.21,Explore
IG0016271,2025-10-22 09:25:22.954916,16229,48670,1640,1406,10492,1058345,1235321,757,5.04,External
IG0016272,2024-11-27 09:25:22.954916,16230,85034,7391,4794,13397,162697,505105,388,21.9,Home Feed
IG0016273,2024-11-29 09:25:22.954916,16231,127544,3243,433,6813,421321,699991,228,19.72,Hashtags
IG0016274,2024-12-12 09:25:22.954916,16232,195846,3819,3865,8747,1031170,1377931,432,15.41,Reels Feed
IG0016275,2025-08-02 09:25:22.954916,16233,109812,6407,1812,13619,224321,501633,847,26.24,Reels Feed
IG0016276,2025-06-24 09:25:22.954916,16234,45765,8303,1935,8899,1491857,1863395,971,3.48,Profile
IG0016277,2025-05-31 09:25:22.954916,16235,171951,7219,576,8479,1313238,1760963,916,10.69,Reels Feed
IG0016278,2025-07-04 09:25:22.954916,16236,193117,8787,10,7741,35570,427683,95,49.02,Home Feed
IG0016279,2024-12-20 09:25:22.954916,16237,177458,3923,3283,6629,605333,844872,553,22.64,Explore
IG0016280,2025-09-29 09:25:22.954916,16238,85157,6438,4707,10217,1113811,1262667,63,8.44,Reels Feed
IG0016281,2025-07-11 09:25:22.954916,16239,24704,5385,4078,9737,1030418,1255707,175,3.5,Home Feed
IG0016282,2025-11-15 09:25:22.954916,16240,107787,602,1744,861,1209270,1354681,877,8.19,External
IG0016283,2025-11-01 09:25:22.954916,16241,52516,2089,1398,4571,114021,397691,819,15.23,Profile
IG0016284,2025-03-18 09:25:22.954916,16242,103593,5524,3195,10971,750197,988648,781,12.47,Explore
IG0016285,2025-05-25 09:25:22.954916,16243,180137,6244,3,9154,1403674,1466050,834,13.34,Reels Feed
IG0016286,2025-05-08 09:25:22.954916,16244,53566,6614,152,3007,1913945,2132543,607,2.97,Profile
IG0016287,2025-09-26 09:25:22.954916,16245,43057,714,3404,11675,1949894,2369251,408,2.48,Home Feed
IG0016288,2025-05-07 09:25:22.954916,16246,94328,2100,123,8741,992650,1368361,202,7.69,Reels Feed
IG0016289,2025-08-27 09:25:22.954916,16247,187420,6963,246,4380,675806,1147180,574,17.35,Hashtags
IG0016290,2025-06-01 09:25:22.954916,16248,21850,9224,4551,12385,1579542,1797723,790,2.67,Profile
IG0016291,2025-10-29 09:25:22.954916,16249,25948,1796,131,8,1666875,2142076,446,1.3,Home Feed
IG0016292,2025-02-14 09:25:22.954916,16250,37354,4879,1260,4658,408203,592911,108,8.12,Profile
IG0016293,2024-12-07 09:25:22.954916,16251,17027,7125,222,14670,375195,420181,575,9.29,External
IG0016294,2025-06-23 09:25:22.954916,16252,124227,4226,4662,5401,782025,1120661,139,12.36,Explore
IG0016295,2024-12-03 09:25:22.954916,16253,88138,6907,1391,3785,456518,843456,543,11.88,Profile
IG0016296,2025-01-25 09:25:22.954916,16254,154074,8247,2903,5253,1313780,1775126,56,9.6,Home Feed
IG0016297,2025-10-20 09:25:22.954916,16255,12717,9288,60,13594,465287,590831,11,6.04,Hashtags
IG0016298,2025-04-21 09:25:22.954916,16256,3500,432,4872,6134,515657,745069,512,2.0,Hashtags
IG0016299,2025-09-17 09:25:22.954916,16257,178070,885,4864,5595,1760790,2144206,965,8.83,Home Feed
IG0016300,2025-02-12 09:25:22.954916,16258,173239,3194,1520,3507,240844,335396,331,54.1,Home Feed
IG0016301,2025-10-02 09:25:22.954916,16259,130493,4208,4206,5316,976628,1277891,87,11.29,Reels Feed
IG0016302,2025-01-12 09:25:22.954916,16260,160531,3207,1662,3728,526771,848305,617,19.94,Explore
IG0016303,2025-09-07 09:25:22.954916,16261,104366,5108,4492,1443,607198,1001402,541,11.52,External
IG0016304,2025-05-12 09:25:22.954916,16262,63501,3589,2143,3464,1874279,2215963,698,3.28,Explore
IG0016305,2024-12-10 09:25:22.954916,16263,104972,6098,3960,6551,1106150,1525146,910,7.97,External
IG0016306,2025-08-24 09:25:22.954916,16264,50953,9679,1392,2228,405441,898081,290,7.15,Hashtags
IG0016307,2024-12-25 09:25:22.954916,16265,168950,8062,4224,1332,600957,777389,443,23.48,Explore
IG0016308,2025-11-01 09:25:22.954916,16266,144491,1098,4718,11845,544884,728056,962,22.27,Hashtags
IG0016309,2024-12-05 09:25:22.954916,16267,51828,6527,924,6257,1545246,1913440,447,3.43,Explore
IG0016310,2025-10-14 09:25:22.954916,16268,167595,6856,756,10255,1299981,1736087,658,10.68,Reels Feed
IG0016311,2024-11-28 09:25:22.954916,16269,69875,7322,3752,2216,653636,908661,828,9.15,Explore
IG0016312,2025-02-05 09:25:22.954916,16270,13024,1645,1046,12709,1043262,1135387,224,2.5,Reels Feed
IG0016313,2025-11-03 09:25:22.954916,16271,47080,1933,3539,10267,464694,907136,726,6.92,Explore
IG0016314,2025-08-21 09:25:22.954916,16272,65631,9921,3545,9330,1925201,2069572,204,4.27,External
IG0016315,2025-10-01 09:25:22.954916,16273,7121,2426,4744,12644,218285,363189,915,7.42,Hashtags
IG0016316,2024-12-19 09:25:22.954916,16274,91425,7553,2203,3387,1546748,1857289,356,5.63,Home Feed
IG0016317,2025-09-20 09:25:22.954916,16275,23347,8850,467,600,381708,469213,213,7.09,External
IG0016318,2025-11-02 09:25:22.954916,16276,162690,3484,3347,13576,438456,775306,475,23.62,Explore
IG0016319,2025-07-15 09:25:22.954916,16277,197337,2387,4225,11486,950627,1375806,838,15.66,Home Feed
IG0016320,2025-08-16 09:25:22.954916,16278,158637,3293,4744,5468,1770984,1825341,358,9.43,Home Feed
IG0016321,2025-05-15 09:25:22.954916,16279,23571,6266,473,1192,999054,1474597,697,2.14,External
IG0016322,2025-01-22 09:25:22.954916,16280,57019,804,4919,14439,1423077,1693199,748,4.56,Profile
IG0016323,2024-12-05 09:25:22.954916,16281,148394,0,3839,6713,602376,731995,903,21.71,Reels Feed
IG0016324,2025-10-23 09:25:22.954916,16282,59337,6832,823,5064,840528,881998,672,8.17,Explore
IG0016325,2025-05-05 09:25:22.954916,16283,164813,9987,2960,9096,627242,738950,558,25.29,Hashtags
IG0016326,2024-11-25 09:25:22.954916,16284,94094,2516,1325,14909,760239,1094161,809,10.31,Profile
IG0016327,2025-04-16 09:25:22.954916,16285,150643,9682,3992,8801,77414,438365,987,39.49,Explore
IG0016328,2025-08-24 09:25:22.954916,16286,83795,4502,2949,5016,209434,609930,324,15.78,External
IG0016329,2025-02-25 09:25:22.954916,16287,196712,8496,4618,1073,1134843,1402468,299,15.04,Profile
IG0016330,2025-08-15 09:25:22.954916,16288,173990,4955,565,14902,997392,1186907,992,16.38,Hashtags
IG0016331,2025-01-24 09:25:22.954916,16289,146391,354,3899,656,1821156,2225555,59,6.8,Home Feed
IG0016332,2025-10-28 09:25:22.954916,16290,57761,733,1120,6997,1794225,2019941,894,3.3,External
IG0016333,2025-02-02 09:25:22.954916,16291,184730,5366,593,6874,1230050,1557631,845,12.68,Profile
IG0016334,2024-11-25 09:25:22.954916,16292,79050,6835,1921,3751,1465562,1761775,637,5.2,External
IG0016335,2025-11-14 09:25:22.954916,16293,128570,7117,3467,4288,1829998,1993498,427,7.2,Explore
IG0016336,2025-06-17 09:25:22.954916,16294,188590,7696,2238,4941,1476430,1886100,751,10.79,Hashtags
IG0016337,2025-09-17 09:25:22.954916,16295,39358,2289,1111,12206,369523,813872,177,6.75,Profile
IG0016338,2024-11-22 09:25:22.954916,16296,85125,8597,1475,12999,272104,749484,51,14.44,Explore
IG0016339,2025-05-31 09:25:22.954916,16297,142373,4532,1694,12118,1174917,1280209,227,12.55,Explore
IG0016340,2025-05-03 09:25:22.954916,16298,125286,5801,3734,6290,1549615,1613803,923,8.74,Profile
IG0016341,2025-11-17 09:25:22.954916,16299,160492,1121,2348,8797,450631,721354,246,23.95,Hashtags
IG0016342,2025-08-23 09:25:22.954916,16300,38276,219,3017,8310,1257696,1577713,232,3.16,Explore
IG0016343,2025-01-20 09:25:22.954916,16301,112704,2750,1780,12488,1187446,1531495,861,8.47,Reels Feed
IG0016344,2025-01-16 09:25:22.954916,16302,132696,1360,1740,9974,727280,734322,277,19.85,Home Feed
IG0016345,2025-01-13 09:25:22.954916,16303,113718,2746,4553,4727,1374758,1658260,873,7.58,Profile
IG0016346,2024-12-14 09:25:22.954916,16304,61695,3057,3167,1433,745094,835511,813,8.3,Hashtags
IG0016347,2025-07-26 09:25:22.954916,16305,140133,8490,4344,5935,1158090,1372895,13,11.57,Hashtags
IG0016348,2024-12-31 09:25:22.954916,16306,197497,8093,4240,11193,1121324,1249075,70,17.69,Reels Feed
IG0016349,2025-08-30 09:25:22.954916,16307,102319,8116,4577,5305,181187,538202,861,22.36,Home Feed
IG0016350,2025-07-17 09:25:22.954916,16308,97347,7137,365,12842,1742752,2230871,698,5.28,Explore
IG0016351,2025-01-20 09:25:22.954916,16309,71367,5842,2683,14594,90871,428704,154,22.04,Explore
IG0016352,2024-12-30 09:25:22.954916,16310,6573,2223,1167,12508,1853298,2348205,929,0.96,Explore
IG0016353,2025-04-30 09:25:22.954916,16311,4639,2221,232,13273,968674,1338359,291,1.52,Explore
IG0016354,2025-03-26 09:25:22.954916,16312,70666,2170,3071,12739,238370,323424,347,27.41,Reels Feed
IG0016355,2025-09-02 09:25:22.954916,16313,150651,5471,4458,11816,1342753,1673708,554,10.3,External
IG0016356,2025-04-08 09:25:22.954916,16314,112504,7354,3321,5922,1669169,1757539,583,7.35,Reels Feed
IG0016357,2025-11-18 09:25:22.954916,16315,45172,8516,259,8706,1994941,2065518,119,3.03,Home Feed
IG0016358,2025-10-29 09:25:22.954916,16316,105139,7227,2438,2022,916851,935647,168,12.49,External
IG0016359,2024-12-05 09:25:22.954916,16317,131639,3978,1669,11915,369391,821323,621,18.17,Reels Feed
IG0016360,2025-08-28 09:25:22.954916,16318,37127,7597,3542,10048,234562,622750,517,9.36,Reels Feed
IG0016361,2025-04-03 09:25:22.954916,16319,28120,3156,1197,3628,1310921,1551290,992,2.33,Explore
IG0016362,2025-09-10 09:25:22.954916,16320,155843,8867,548,8633,135243,544860,535,31.91,External
IG0016363,2025-03-14 09:25:22.954916,16321,199951,9943,495,10525,1572293,2034067,143,10.86,Reels Feed
IG0016364,2025-05-29 09:25:22.954916,16322,4286,324,1671,8311,759471,1107954,849,1.32,Profile
IG0016365,2025-04-20 09:25:22.954916,16323,160207,4223,4280,1158,1320726,1429407,760,11.88,Explore
IG0016366,2025-01-23 09:25:22.954916,16324,29667,4957,23,11261,521511,808062,999,5.68,External
IG0016367,2025-01-29 09:25:22.954916,16325,83166,961,1338,12146,553058,1051201,427,9.29,Profile
IG0016368,2025-10-20 09:25:22.954916,16326,110954,2160,3394,3854,1863652,2082735,241,5.78,Explore
IG0016369,2025-05-22 09:25:22.954916,16327,127799,2349,4512,1252,339786,579309,613,23.46,Explore
IG0016370,2025-05-07 09:25:22.954916,16328,148341,782,3737,958,1638993,2080495,607,7.39,Hashtags
IG0016371,2024-12-22 09:25:22.954916,16329,67657,7959,850,6331,604295,650170,842,12.73,Profile
IG0016372,2025-04-09 09:25:22.954916,16330,149056,5185,198,14502,635038,1017177,842,16.61,Hashtags
IG0016373,2025-09-28 09:25:22.954916,16331,195288,787,2725,438,1431050,1779195,915,11.2,Home Feed
IG0016374,2025-10-23 09:25:22.954916,16332,3921,4418,4002,11686,714257,1032035,872,2.33,Explore
IG0016375,2024-12-22 09:25:22.954916,16333,91691,3160,4264,7768,709829,854179,808,12.51,Home Feed
IG0016376,2024-12-07 09:25:22.954916,16334,74331,9455,743,10088,144557,350756,791,26.98,Home Feed
IG0016377,2025-03-02 09:25:22.954916,16335,38994,5947,819,5030,403579,857431,222,5.92,Explore
IG0016378,2025-02-21 09:25:22.954916,16336,7215,7154,1614,9384,89989,434570,434,5.84,Hashtags
IG0016379,2025-10-13 09:25:22.954916,16337,102450,1790,677,5255,745196,1205234,638,9.14,Explore
IG0016380,2025-04-01 09:25:22.954916,16338,147366,2859,3216,5142,199545,495284,700,32.02,Explore
IG0016381,2025-08-01 09:25:22.954916,16339,147792,6206,1409,3164,1871409,2101734,611,7.54,Explore
IG0016382,2025-02-15 09:25:22.954916,16340,157862,2173,1943,13380,509658,873557,945,20.07,Profile
IG0016383,2025-06-29 09:25:22.954916,16341,188613,5164,3941,3222,853000,863253,539,23.28,External
IG0016384,2025-05-29 09:25:22.954916,16342,167209,9587,344,14958,769043,1159070,736,16.57,External
IG0016385,2025-08-21 09:25:22.954916,16343,196472,6634,2712,3863,1083580,1107771,65,18.93,Home Feed
IG0016386,2025-11-07 09:25:22.954916,16344,187940,3131,3159,3325,611016,891766,590,22.15,Hashtags
IG0016387,2025-08-26 09:25:22.954916,16345,147293,9943,551,13638,16482,155277,546,110.4,Explore
IG0016388,2025-07-15 09:25:22.954916,16346,125166,6874,2939,6698,1206253,1524957,212,9.29,Reels Feed
IG0016389,2025-08-20 09:25:22.954916,16347,87188,8425,4146,14442,570885,889111,374,12.84,Hashtags
IG0016390,2024-12-21 09:25:22.954916,16348,14539,7903,1457,4528,1932415,1976950,765,1.44,Home Feed
IG0016391,2025-06-07 09:25:22.954916,16349,9346,8094,730,1107,1513145,1920218,184,1.0,External
IG0016392,2025-09-02 09:25:22.954916,16350,39574,7526,4347,4274,331428,470736,627,11.84,Profile
IG0016393,2025-07-31 09:25:22.954916,16351,9948,8187,3767,12380,225824,686149,877,5.0,Hashtags
IG0016394,2025-06-18 09:25:22.954916,16352,47420,5113,3574,6873,178110,463133,137,13.6,Home Feed
IG0016395,2025-04-10 09:25:22.954916,16353,15317,6120,1721,9688,1257882,1432225,985,2.29,Explore
IG0016396,2024-12-02 09:25:22.954916,16354,6312,5477,4293,1593,1566365,1919740,436,0.92,Home Feed
IG0016397,2025-03-07 09:25:22.954916,16355,83449,4592,4425,11101,1322785,1590956,455,6.51,Home Feed
IG0016398,2025-10-28 09:25:22.954916,16356,83832,5940,523,878,1680074,1897467,872,4.8,Home Feed
IG0016399,2024-12-30 09:25:22.954916,16357,44536,1501,4372,12560,586831,1000984,65,6.29,Home Feed
IG0016400,2025-08-16 09:25:22.954916,16358,105753,9670,4091,13550,955022,966740,817,13.76,Home Feed
IG0016401,2025-05-21 09:25:22.954916,16359,44069,3355,2496,12446,659638,949206,794,6.57,Explore
IG0016402,2025-01-28 09:25:22.954916,16360,162155,1623,3649,7598,1450065,1707066,286,10.25,Profile
IG0016403,2025-09-02 09:25:22.954916,16361,163623,7253,1984,5514,1134503,1470180,344,12.13,Hashtags
IG0016404,2025-10-11 09:25:22.954916,16362,140429,9405,1324,6313,1209724,1294697,575,12.16,Profile
IG0016405,2025-10-30 09:25:22.954916,16363,109890,7731,37,8379,381262,814177,740,15.48,Reels Feed
IG0016406,2024-12-23 09:25:22.954916,16364,119019,7919,4057,14132,577631,583619,636,24.87,External
IG0016407,2025-06-25 09:25:22.954916,16365,170588,691,4186,8465,1705506,1902162,477,9.67,Explore
IG0016408,2025-06-21 09:25:22.954916,16366,171330,6370,390,4281,379521,575624,28,31.68,Explore
IG0016409,2025-09-05 09:25:22.954916,16367,154003,2621,1345,1774,1968569,2396054,166,6.67,Home Feed
IG0016410,2025-06-23 09:25:22.954916,16368,42697,1159,4174,8588,21682,307742,845,18.4,External
IG0016411,2024-11-30 09:25:22.954916,16369,152563,4776,1763,2975,1227843,1391483,951,11.65,Hashtags
IG0016412,2024-12-20 09:25:22.954916,16370,81988,9012,1147,6429,288669,599102,126,16.45,External
IG0016413,2025-06-06 09:25:22.954916,16371,40066,8,3679,11960,1196563,1372545,315,4.06,Profile
IG0016414,2025-11-13 09:25:22.954916,15354,12367,4092,2960,13996,1353512,1634980,872,2.04,Hashtags
IG0016415,2025-06-20 09:25:22.954916,16372,136805,3350,4281,7428,167005,405030,591,37.49,Explore
IG0016416,2025-05-19 09:25:22.954916,16373,51762,751,4442,2139,1063110,1185588,431,4.98,Explore
IG0016417,2025-10-10 09:25:22.954916,16374,58220,6557,270,2748,1511892,1988850,812,3.41,Reels Feed
IG0016418,2025-10-14 09:25:22.954916,16375,176123,6063,1967,13655,989057,1191861,812,16.6,Home Feed
IG0016419,2025-09-09 09:25:22.954916,16376,78080,8140,1772,12329,1858576,2060036,115,4.87,Profile
IG0016420,2025-04-15 09:25:22.954916,16377,117152,8718,2120,955,773467,837774,11,15.39,Explore
IG0016421,2025-06-17 09:25:22.954916,16378,105594,5041,1062,4046,101060,173017,855,66.9,Hashtags
IG0016422,2025-07-24 09:25:22.954916,16379,155137,4183,1944,5692,518871,1018091,863,16.4,Hashtags
IG0016423,2025-09-21 09:25:22.954916,16380,184782,1235,1815,4135,486222,871874,932,22.02,Reels Feed
IG0016424,2025-04-14 09:25:22.954916,16381,148129,6520,1804,12945,213680,397898,675,42.57,External
IG0016425,2025-03-28 09:25:22.954916,16382,64634,5848,942,13196,1964606,2369686,20,3.57,Hashtags
IG0016426,2025-06-29 09:25:22.954916,16383,53101,6872,2392,8638,789592,950146,885,7.47,External
IG0016427,2025-09-20 09:25:22.954916,16384,144147,9732,2241,3550,679540,822777,957,19.41,Reels Feed
IG0016428,2025-02-03 09:25:22.954916,16385,54015,8906,2815,13324,844136,1017006,590,7.77,Reels Feed
IG0016429,2024-12-24 09:25:22.954916,16386,132290,612,2800,10991,990863,1024298,793,14.32,Profile
IG0016430,2025-03-26 09:25:22.954916,16387,115083,8484,3206,3998,1307411,1571693,250,8.32,Reels Feed
IG0016431,2025-04-26 09:25:22.954916,16388,51542,9486,2293,2737,759000,1016801,855,6.5,External
IG0016432,2025-07-17 09:25:22.954916,16389,151229,1113,3180,6506,1192121,1409000,204,11.5,Hashtags
IG0016433,2025-08-29 09:25:22.954916,16390,150482,4339,3671,3531,1843840,2009067,125,8.06,External
IG0016434,2025-04-20 09:25:22.954916,16391,35124,3731,1359,1872,477245,827743,410,5.08,Reels Feed
IG0016435,2025-10-25 09:25:22.954916,16392,8583,6085,3189,9578,1408216,1441172,101,1.9,Home Feed
IG0016436,2025-02-19 09:25:22.954916,16393,98575,2039,4738,367,1788757,1972619,8,5.36,Home Feed
IG0016437,2025-02-14 09:25:22.954916,16394,146391,7021,424,14118,255461,428581,299,39.19,External
IG0016438,2024-11-28 09:25:22.954916,16395,133353,3757,455,4466,1163531,1260229,770,11.27,Home Feed
IG0016439,2025-06-01 09:25:22.954916,16396,54393,4832,3557,268,1019305,1276006,173,4.94,Home Feed
IG0016440,2025-02-11 09:25:22.954916,16397,163197,9412,511,810,1716801,1785633,731,9.74,External
IG0016441,2025-06-24 09:25:22.954916,16398,39828,995,4733,14188,755192,1238671,960,4.82,Home Feed
IG0016442,2025-09-12 09:25:22.954916,16399,162755,6968,4193,12133,719865,764881,334,24.32,External
IG0016443,2025-05-21 09:25:22.954916,16400,153951,7611,2895,12626,951195,1056827,968,16.76,External
IG0016444,2025-10-26 09:25:22.954916,16401,125183,2137,4062,4931,937417,1226068,272,11.12,Reels Feed
IG0016445,2025-05-31 09:25:22.954916,16402,158941,1933,2410,12038,1766388,2179288,833,8.04,Profile
IG0016446,2025-05-13 09:25:22.954916,16403,62705,8461,4380,11920,494842,882039,377,9.92,Home Feed
IG0016447,2024-11-21 09:25:22.954916,16404,30911,5374,2168,9619,554962,605259,268,7.94,External
IG0016448,2025-04-05 09:25:22.954916,16405,195718,4700,891,4390,1672309,1764262,448,11.66,Hashtags
IG0016449,2025-01-21 09:25:22.954916,16406,46010,4586,3826,5238,1602687,1900976,745,3.14,External
IG0016450,2025-04-11 09:25:22.954916,16407,173612,6274,2820,11452,126299,328492,283,59.11,Hashtags
IG0016451,2025-02-17 09:25:22.954916,16408,137928,5467,1995,10088,444094,711772,855,21.84,Home Feed
IG0016452,2025-01-15 09:25:22.954916,16409,193142,8862,3428,2199,1835390,1936828,77,10.72,Explore
IG0016453,2025-02-06 09:25:22.954916,16410,103574,7632,248,4229,1911178,2095771,216,5.52,Hashtags
IG0016454,2025-01-28 09:25:22.954916,16411,198771,5363,821,9233,624215,714499,346,29.98,Profile
IG0016455,2025-03-13 09:25:22.954916,16412,118638,7652,4048,13400,1235643,1550638,54,9.27,Profile
IG0016456,2025-06-01 09:25:22.954916,16413,163307,249,4540,3599,499700,750755,256,22.87,External
IG0016457,2025-04-28 09:25:22.954916,16414,86296,379,4043,8447,479756,521372,670,19.02,Hashtags
IG0016458,2025-11-01 09:25:22.954916,16415,2212,6430,3002,8427,1952276,2271595,810,0.88,Hashtags
IG0016459,2025-08-03 09:25:22.954916,16416,192464,5761,1373,5332,1244519,1260758,272,16.25,Profile
IG0016460,2025-07-15 09:25:22.954916,16417,12251,4787,2505,8752,1566058,1604715,58,1.76,Reels Feed
IG0016461,2025-07-18 09:25:22.954916,16418,41630,1159,3567,2983,861399,926929,492,5.32,Home Feed
IG0016462,2025-05-16 09:25:22.954916,16419,76379,6002,1315,7749,1550449,1555733,415,5.88,Explore
